position.lat,position.lon,fishing.totalDistanceKm,fishing.averageSpeedKnots,fishing.averageDurationHours,distances.startDistanceFromShoreKm,distances.endDistanceFromShoreKm,distances.startDistanceFromPortKm,distances.endDistanceFromPortKm,regions.eez12Nm,regions.highSeas,regions.eez,vessel.type_fishing,target_risk
33.7649,122.539,2.680863982151772,3.29047619047619,,175,175,143.348125,143.750047,[],[],['8486'],1,0
35.3629,124.0245,61.89569141069021,2.8851428571428577,,144,128,144.902422,129.982023,[],[],['8327'],1,0
34.8628,123.7769,7.164216471883813,6.9,,130,129,130.79425,129.967633,[],[],['8327'],1,0
35.1439,123.1393,3.3156113900146336,3.185714285714285,,193,192,192.07225,188.904391,[],[],"['8327', '8486']",1,0
34.9625,123.7775,2.924844398447505,1.7352941176470589,,131,132,131.933375,132.68148399999998,[],[],['8327'],1,0
22.4435,113.8504,1.799602344337049,4.8500000000000005,,4,3,1.027752,0.0,[],[],['8486'],1,0
-13.1587,158.0526,17.242649535078666,6.258333333333333,,280,266,286.527781,271.80640600000004,[],[],['8314'],1,0
4.2772,98.591,29.429816050700573,2.3315789473684214,,17,39,47.905957,53.142633,['8492'],[],['8492'],1,0
22.5847,114.6289,10.557026669740337,1.3230769230769233,,2,1,1.513538,1.026637,[],[],['8486'],1,0
23.3756,119.5214,8.107702277731539,2.784507042253521,,2,1,20.247699,17.90777,[],[],['8321'],1,0
68.2281,-53.965,10.44833191025566,2.3610169377367383,,7,12,20.911357,25.178408,['8438'],[],['8438'],1,0
34.0383,122.5065,24.07671068850836,2.903225806451613,,183,190,151.972141,164.353844,[],[],['8486'],1,0
60.1068,-62.4606,37.934285899263706,2.602564098488569,,87,85,380.270469,416.729781,[],[],['8493'],1,0
38.7261,122.2612,108.44496504985084,2.697039473684211,,40,41,22.837348,23.924338,[],[],['8486'],1,0
10.9802,108.7849,4.028243870062976,4.857142857142858,,23,22,109.960508,107.491555,[],[],['8484'],1,0
21.04,112.3495,2.694779616884213,1.3375,,61,57,60.754398,57.58809,[],[],['8486'],1,0
17.4862,89.2397,11.080144081214344,3.8777777777777778,,411,404,393.81575,386.194125,[],['63203'],[],1,1
24.1811,118.0404,1.560335228998925,4.9347826086956506,,4,4,1.111949,1.111949,[],[],['8486'],1,0
-12.4163,-159.0602,20.1296175011844,4.967567567567567,,305,300,445.619656,452.258844,[],[],['8446'],1,0
59.1182,165.6006,10.922820525112863,3.497777785195244,,45,55,137.077141,131.281359,['5690'],[],['5690'],1,0
31.1775,127.1231,7.413193185865504,3.8136363636363626,,149,143,221.701094,216.693156,[],[],['21796'],1,0
21.5976,112.2685,43.859326029598286,2.3197740112994354,,6,10,5.288784,12.659838,[],[],['8486'],1,0
32.5509,126.956,10.441885993171518,3.066666666666667,,87,80,88.22045299999999,81.35128900000001,[],[],['8327'],1,0
34.2737,122.7842,4.633086226299889,4.26923076923077,,212,212,188.434641,192.351281,[],[],['8486'],1,0
13.4869,131.1891,8.832581503575542,3.43,,628,632,695.766625,700.793812,[],['63203'],[],1,0
21.8914,115.0917,16.656585626833923,3.5,,77,67,68.661648,59.226645,[],[],['8486'],1,0
20.8733,111.3724,84.79032285119018,3.305084745762711,,71,46,52.040332,34.532734,[],[],['8486'],1,0
-12.0105,-77.2161,1.7631729710973028,1.4176470588235297,,5,5,0.0,0.0,[],[],['8432'],1,0
31.1449,127.134,40.89168476561382,3.553246753246752,,156,138,224.691859,213.646141,[],[],['21796'],1,0
21.7134,112.7013,27.563018459220014,3.5786516853932597,,0,0,3.923922,1.111949,[],[],['8486'],1,0
36.4077,123.7917,10.792753779701036,3.105555555555556,,129,125,124.498742,120.919898,[],[],['8486'],1,0
20.8104,112.9381,29.64122690039313,3.575,,94,82,96.878422,82.205109,[],[],['8486'],1,0
26.5097,119.9987,3.3342598370512184,3.337500000000001,,2,2,0.995122,0.0,[],[],['8486'],1,0
21.2942,114.0135,6.606698730501605,2.585714285714286,,62,61,72.284094,71.35219500000001,[],[],['8486'],1,0
20.2628,111.3281,6.927277814044605,1.3944444444444442,,28,33,67.711117,71.625906,[],[],['8486'],1,0
3.1714,101.085,9.022251073747585,3.025,,22,21,16.662547,12.014427,[],[],['8483'],1,0
33.8884,122.9414,1.2465791119299368,1.6583333333333337,,198,198,183.023594,183.886391,[],[],['8486'],1,0
36.0312,120.3896,2.5608634766137595,2.3193548387096765,,3,3,1.111949,2.114374,[],[],['8486'],1,0
29.4531,-92.2793,30.33665236802493,2.51551724137931,,12,8,12.829596,11.753936,['8456'],[],['8456'],1,0
22.2519,114.0482,14.208132823147183,1.5338028169014084,,0,2,1.515245,0.0,[],[],['8486'],1,0
34.4286,123.1775,5.898619167760626,3.245,,179,178,184.814797,183.265734,[],[],['8327'],1,0
23.071,121.3812,7.237981379324295,2.655882352941176,,4,3,63.419078,62.434523,[],[],['8321'],1,0
21.5592,112.3003,45.01107123259052,2.56,,7,12,7.324197,14.855968,[],[],['8486'],1,0
10.3111,108.9257,51.66162198666925,2.931592689295039,,32,6,189.588297,162.851938,[],[],['8484'],1,0
35.8607,-5.6348,6.570776449825332,0.826595744680851,,2,5,2.117863,4.504764,['8367'],[],['8367'],1,0
-11.0616,-159.5774,19.428323921434057,3.503703703703703,,166,177,450.485875,464.839938,[],[],['8446'],1,0
44.8609,-124.3525,7.793433836446861,2.75,,23,21,34.411785,36.820246,['8456'],[],['8456'],1,0
31.3308,124.3704,12.487176841232884,2.0612245178952504,,158,165,129.682055,137.078891,[],[],['8486'],1,0
22.0547,115.6669,163.3073107749315,2.8957711442786054,,71,73,69.559477,71.92129700000001,[],[],['8486'],1,0
34.4576,122.6757,28.52141518229045,3.7095238095238097,,209,219,188.929109,200.966766,[],[],['8486'],1,0
38.8747,118.2568,8.85297208192495,1.415168539325842,,19,14,2.818905,0.0,['8486'],[],['8486'],1,0
34.7431,124.0535,4.483783063141603,4.00666667620341,,103,102,104.311109,103.659477,[],[],['8327'],1,0
21.8429,113.0067,4.632781218658132,2.738095238095238,,3,0,2.064281,1.517126,[],[],['8486'],1,0
27.9025,49.1715,20.714752142225635,2.5431818181818184,,28,33,4.447797,11.16284,['8356'],[],['8356'],1,0
21.1943,113.7806,85.14869782861234,3.4174603174603178,,88,61,76.838398,71.142516,[],[],['8486'],1,0
21.9681,116.9407,8.965582799017515,2.2333333333333325,,118,118,117.515445,117.869219,[],[],['8486'],1,0
9.9192,107.2082,11.134869628580203,1.5437500000000002,,46,49,37.565137,41.434145,[],[],['8484'],1,0
21.534,112.38,9.626455077468988,3.211764705882353,,15,11,16.880986,11.740952,[],[],['8486'],1,0
-12.7045,74.4532,26.86699564446989,7.090909090909091,,627,619,646.1294379999999,637.294562,[],['63203'],[],1,0
20.306,109.016,40.07550614305757,3.0849999999999995,,38,56,33.397055,44.649883,[],[],['8486'],1,0
14.5014,158.4836,12.089109700765762,6.133333333333334,,509,515,831.3151879999999,843.580875,[],['63203'],[],1,0
29.5833,125.7234,10.739443947404332,3.722222222222222,,279,288,269.396656,278.48465600000003,[],[],['8486'],1,0
6.7817,106.949,14.49850699928768,5.52,,212,203,298.416656,305.376531,[],[],['8484'],1,0
12.4224,101.1974,8.96793634968665,2.041176470588236,,26,25,11.172384,5.9687600000000005,[],[],['8332'],1,0
-45.5894,-60.4961,11.480957750569043,9.449999968210856,,396,395,415.62975,415.917875,[],['63203'],[],1,1
21.8907,114.7672,28.141670566893698,2.0949152542372884,,46,56,31.578277,40.802137,[],[],['8486'],1,0
3.3318,101.0384,7.512027796384531,1.9666666666666668,,19,13,19.863803,13.914119,[],[],['8483'],1,0
22.1377,116.1976,0.6035906148428615,0.8909090909090909,,77,77,79.700406,79.700406,[],[],['8486'],1,0
32.6296,127.0343,12.065333047215187,3.0692307692307685,,81,76,82.224859,79.436656,[],[],['8327'],1,0
24.9013,118.9505,2.624215146303132,4.15,,0,1,0.0,1.501198,[],[],['8486'],1,0
38.8862,123.0823,20.836960836766085,3.378,,21,15,19.720803,14.481181,['8486'],[],['8486'],1,0
-20.0212,-177.8367,9.187286616235726,2.542857135874883,,45,45,122.548688,120.275797,[],[],['8325'],1,0
35.3141,140.6034,6.75695980997792,1.6750000000000005,,17,18,30.414885,33.162078,['8487'],[],['8487'],1,0
34.57,121.6045,12.869318909122844,2.6,,124,127,102.67518,107.676969,[],[],['8486'],1,0
4.306,-154.2908,95.38434343316584,3.8989743589743577,,402,438,417.177031,453.191531,[],['63203'],[],1,0
30.6749,122.7729,4.842343650236088,2.5416666666666665,,5,3,2.212619,0.0,[],[],['8486'],1,0
18.0721,-19.017,25.923591090084223,2.6840000049521526,,288,305,296.14618800000005,318.465562,[],[],['8369'],1,0
23.0116,120.0986,5.660382487127463,2.7826086956521734,,2,0,6.531587,5.281029,[],[],['8321'],1,0
38.8642,118.9554,12.799505091056878,3.33,,28,23,12.275404,9.009123,[],[],['8486'],1,0
30.0817,125.5056,0.6591632961233619,2.278124996721744,,251,251,237.258656,237.258656,[],[],['8486'],1,0
22.1219,116.4687,11.30398442567679,3.427777777777778,,86,90,89.805812,90.856695,[],[],['8486'],1,0
-34.6615,18.0889,14.929492505444,1.914594598396405,,52,47,63.744598,58.97325,[],[],['8396'],1,0
31.0619,124.0097,9.379945253340496,2.8369565403979755,,117,123,86.818922,93.862805,[],[],['8486'],1,0
21.4403,108.683,6.308246527095184,2.955555555555556,,23,18,1.111949,3.038005,['8486'],[],['8486'],1,0
34.9519,128.8094,11.500569804797228,2.8951724010294884,,6,3,1.111949,4.806827,[],[],['8327'],1,0
38.2521,121.9664,3.852397681978816,1.3767442008437116,,69,68,65.605,64.493059,[],[],['8486'],1,0
38.6966,120.4427,13.370542215034735,3.166666666666667,,48,49,35.839605000000006,48.711422,[],[],['8486'],1,0
10.4289,108.9031,11.132527557271024,2.6999999999999997,,16,6,172.300812,161.149531,[],[],['8484'],1,0
34.6138,124.054,2.472435131340954,3.822222222222222,,103,103,104.588062,104.373984,[],[],['8327'],1,0
34.9449,123.6337,13.893049193310508,4.247540983606556,,143,143,144.198062,144.464953,[],[],['8327'],1,0
35.0072,123.6793,9.636267386093442,3.6136363636363633,,141,139,142.441844,140.2435,[],[],['8327'],1,0
9.9664,107.2025,23.878482576874845,2.666666666666667,,41,44,32.347637,36.936754,[],[],['8484'],1,0
4.3251,7.9438,28.931109417344015,2.673684210526315,,26,21,8.093415,11.800688,['8474'],[],['8474'],1,0
30.8629,124.5972,36.40468235906236,2.955725190839695,,154,182,129.976516,153.915234,[],[],['8486'],1,0
34.5564,127.4558,1.869146225199454,4.6000000000000005,,0,1,20.350336,19.134549,[],[],['8327'],1,0
17.3686,107.9641,2.2777597338782964,2.2000000000000006,,70,71,115.818859,116.875852,[],[],['8484'],1,0
34.4187,124.0392,23.1986775618335,3.557500000000001,,101,104,106.423539,106.26893,[],[],['8327'],1,0
26.6248,120.3203,10.61494460526936,3.105263157894737,,6,2,4.447797,0.993906,[],[],['8486'],1,0
30.8682,124.6364,40.54942970433341,3.380263157894737,,155,181,130.970898,151.87775,[],[],['8486'],1,0
8.0586,68.373,14.943954627152012,4.154545454545455,,487,476,519.4434689999999,512.209344,[],['63203'],[],1,0
-14.2965,154.3837,21.44326133677832,8.364705882352942,,313,295,620.56125,608.515562,[],[],['8324'],1,0
21.5206,112.407,10.207212361188136,3.7,,17,10,18.441607,9.844559,[],[],['8486'],1,0
21.1153,110.6387,2.300566832695052,2.8142857142857145,,6,6,6.083116,6.37159,[],[],['8486'],1,0
22.3726,113.7097,22.480396973778348,4.413333333333334,,8,7,3.4907220000000003,1.514445,[],[],['8486'],1,0
20.3603,111.3805,8.546947251851787,2.2944444444444443,,41,45,75.677141,81.321922,[],[],['8486'],1,0
9.9104,107.2972,8.622165568208016,2.527272727272727,,52,50,44.503555,42.463562,[],[],['8484'],1,0
34.0041,122.4968,1.6875912397971302,3.3000000000000003,,183,183,151.746844,152.321859,[],[],['8486'],1,0
9.9924,103.608,5.7650086035404335,2.9,,43,41,74.199562,72.36540600000001,[],[],['8484'],1,0
-5.1012,106.7452,15.908128395218032,2.961538461538461,,46,53,43.54766,48.097145,[],[],['8492'],1,0
49.6388,-124.1128,8.852443887651361,4.165384629024908,,4,0,7.203808,5.4581,[],[],['8493'],1,0
20.7697,112.7377,8.488726512307101,1.5,,91,88,94.159969,91.656023,[],[],['8486'],1,0
20.4943,113.0588,9.554865504886946,2.94,,128,120,129.23165600000002,121.148672,[],[],['8486'],1,0
3.7296,100.1725,8.748621862051134,2.0125000094994903,,55,49,58.468793,53.34233999999999,['8483'],[],['8483'],1,0
21.5636,112.3027,46.36982642456071,2.443307086614172,,6,12,6.303956,14.855968,[],[],['8486'],1,0
29.4828,126.2656,10.773305557449056,2.620000025431316,,260,264,323.337781,325.524719,[],[],['8487'],1,0
36.4294,123.613,37.96144945544994,2.924,,116,107,110.774656,103.239547,[],[],['8486'],1,0
29.6628,126.2774,5.322305617923278,2.92,,274,277,323.082125,322.32875,[],[],['8487'],1,0
21.8403,113.1884,15.25038820965382,3.5595744680851067,,2,4,1.517175,3.034104,[],[],['8486'],1,0
8.5926,82.0702,4.60445121799434,0.7461538461538461,,79,80,90.219891,91.25407,[],[],['8346'],1,0
22.3173,113.859,2.9980600020626778,3.4464285573789053,,4,4,1.028786,1.111949,[],[],['8486'],1,0
21.7244,112.6982,4.910928193374789,4.25,,1,2,2.3463000000000003,2.452076,[],[],['8486'],1,0
32.3973,127.429,2.4567777763434604,2.096,,96,96,123.46082,123.216172,[],[],['21796'],1,0
38.5121,134.2823,79.46585273575609,2.9416666676600776,,245,227,257.724797,271.714531,[],[],['8487'],1,0
55.4725,-1.053,3.601600816746678,2.8562499918043622,,33,34,35.041578,36.900742,[],[],['5696'],1,0
11.1049,108.627,13.856923402136172,4.576595744680852,,9,7,105.127117,102.072375,[],[],['8484'],1,0
20.1745,107.1783,10.97017250034238,2.214285714285714,,58,55,61.852441,56.201773,[],[],['8484'],1,0
34.3003,122.7507,48.93152328238143,3.785321100917431,,206,216,174.78346900000005,196.8105,[],[],['8486'],1,0
10.2221,107.0994,13.349654762711213,1.207936507936508,,12,13,2.454854,7.740313,[],[],['8484'],1,0
3.407,166.7453,7.090848461772936,1.9299999997019763,,253,249,434.071594,439.579781,[],[],['8318'],1,0
45.133,-124.1583,4.938756500494138,3.2210526215402697,,12,14,53.718074,48.577902,['8456'],[],['8456'],1,0
22.6702,114.5347,6.499594735475733,3.0516129032258066,,1,1,1.512981,1.025965,[],[],['8486'],1,0
22.3818,113.6412,18.175768652987507,2.6739130434782608,,2,3,0.0,3.028939,[],[],['8486'],1,0
5.8769,80.4599,13.022580393264,2.356666704763969,,9,6,10.474476,8.665649,['8346'],[],['8346'],1,0
13.1867,100.6062,25.211455552916693,2.0887755102040804,,9,22,17.045282999999998,7.783645000000001,[],[],['8332'],1,0
22.5118,117.9607,12.747387284065166,4.090000000000001,,126,133,53.465125,51.190766,[],[],['8486'],1,0
22.2481,115.1942,29.861396075600656,3.932692307692308,,43,49,37.790191,49.583836000000005,['8486'],[],['8486'],1,0
15.4693,-177.9411,104.1013429209192,4.05140562248996,,924,889,1458.427875,1520.730375,[],['63203'],[],1,1
-1.6986,85.7745,1.3008320729896197,1.0375000098720193,,1006,1006,1012.39225,1012.006562,[],['63203'],[],1,1
26.8949,120.2232,2.920176017177093,3.144444444444445,,0,2,2.223899,0.0,[],[],['8486'],1,0
21.7654,112.9829,8.591011543074824,1.1000000000000003,,11,6,7.587345999999999,0.0,[],[],['8486'],1,0
22.3896,113.7024,3.908646713551719,1.4181818181818182,,7,6,2.337708,2.337577,[],[],['8486'],1,0
-24.536,57.9361,178.9785057838944,5.051442313996648,,426,411,443.822188,431.409406,[],['63203'],[],1,0
21.8554,113.2817,4.340488854749492,3.6875,,5,5,0.0,1.111949,[],[],['8486'],1,0
41.0466,-17.1644,145.04264058247043,5.102409624550716,,632,701,631.455062,702.84175,[],['63203'],[],1,0
10.0168,153.0224,1.7582130400701057,1.5531249940395353,,177,179,312.805375,314.272594,[],[],['8316'],1,0
34.8942,123.4804,1.6384187129734558,2.1882352941176477,,157,157,157.898531,158.057422,[],[],['8327'],1,0
29.6559,126.4185,4.943534095812872,2.7,,263,265,319.750656,320.32231199999995,[],[],['8487'],1,0
20.2603,111.3612,8.263747269576381,1.4730769230769227,,27,34,71.526219,74.684633,[],[],['8486'],1,0
34.2407,123.8624,10.956781127770189,3.090909090909092,,113,113,117.805352,118.485516,[],[],['8327'],1,0
21.172,113.8753,168.0838779073311,3.1749279538904904,,89,70,89.834008,76.835742,[],[],['8486'],1,0
34.5071,127.8065,5.856992757156884,1.8578947468807825,,1,2,1.111949,3.806118,[],[],['8327'],1,0
12.9272,151.1027,24.474207415838222,6.952941176470588,,436,455,604.441062,621.1735,[],['63203'],[],1,0
21.4547,111.9146,29.777642304772712,3.925,,17,14,6.82376,11.597907,[],[],['8486'],1,0
10.2606,107.0969,57.59237742676715,2.676098901098902,,12,10,1.560096,13.256022000000002,[],[],['8484'],1,0
10.9802,108.7116,25.748924865543252,2.1,,23,20,115.403359,109.598,[],[],['8484'],1,0
22.7717,115.6058,5.341909390417306,2.363636363636364,,3,3,4.249376,5.245843,[],[],['8486'],1,0
20.1469,110.2483,12.691267174380124,2.419318181818182,,8,9,3.935494,4.447797,[],[],['8486'],1,0
22.3606,117.9077,9.703603709605202,5.5428571428571445,,139,143,71.510477,69.131469,[],[],['8486'],1,0
35.31,119.5098,0.7248768519821511,0.4170212765957448,,4,4,0.0,0.0,[],[],['8486'],1,0
20.459,111.1564,28.39409313622543,2.713888888888889,,49,55,55.237754,67.026305,[],[],['8486'],1,0
5.9158,161.3763,22.73486712877372,5.799999999999999,,77,93,192.251484,174.980516,[],[],['8316'],1,0
11.6296,109.2282,26.387664502214506,3.657692307692308,,7,3,37.095926,22.783242,[],[],['8484'],1,0
34.6016,122.8524,11.622130659485858,2.7666666666666666,,212,213,214.396609,208.431578,[],[],['8486'],1,0
22.064,114.3951,45.7674090698743,3.059143968871594,,8,19,10.280912,3.031733,[],[],['8486'],1,0
30.8303,124.5094,41.78358425091318,3.2681818181818194,,144,171,121.693625,141.693609,[],[],['8486'],1,0
9.9464,107.1802,7.611766251690223,1.3874999999999995,,42,44,33.382301,36.272887,[],[],['8484'],1,0
12.3186,110.1795,1.6503424133416726,1.0833333333333337,,85,86,98.705391,99.550133,[],[],['8484'],1,0
21.0356,113.7662,203.56912485012185,3.170842829204093,,76,82,76.778516,92.175648,[],[],['8486'],1,0
21.8799,113.1793,4.61820208695846,2.8615384615384625,,1,2,0.0,0.0,[],[],['8486'],1,0
21.7565,112.1697,4.627384061315562,1.933333333333333,,4,1,6.295921,3.81387,[],[],['8486'],1,0
22.7186,120.2338,10.503959298709454,2.805555555555556,,2,0,2.449117,1.512575,[],[],['8321'],1,0
20.7209,112.5844,10.402883027593605,3.375,,101,93,101.320172,93.977516,[],[],['8486'],1,0
-26.319,34.8004,7.059033569126129,5.391428586414882,,164,160,200.912734,193.853781,[],[],['8347'],1,0
20.8527,112.9373,22.79779414975467,2.8208333333333333,,81,83,83.454148,83.553906,[],[],['8486'],1,0
29.4344,125.7044,32.54844001160733,2.5347826086956515,,292,288,279.8665,277.731969,[],[],['8486'],1,0
35.247,121.6667,22.21560464528326,3.64,,105,94,85.74107000000001,76.468336,[],[],['8486'],1,0
34.3618,122.776,52.28587057659849,3.2956834532374115,,211,213,183.521531,205.262438,[],[],['8486'],1,0
36.918,15.2438,7.322393208676511,2.1690000036358823,,9,3,8.541314,3.335848,[],[],['5682'],1,0
21.3664,109.4075,27.098576496207013,3.563414634146341,,13,7,14.771907,5.932671,['8486'],[],['8486'],1,0
38.2783,121.9647,25.387769587035844,2.6767857142857143,,69,67,65.656859,61.459281,[],[],['8486'],1,0
20.7683,113.3962,18.559630279480185,2.8545454545454545,,108,106,109.330234,106.995562,[],[],['8486'],1,0
10.8114,108.5863,5.685743196404062,2.7142857142857144,,33,28,137.701125,132.738203,[],[],['8484'],1,0
22.4046,118.082,26.296898586417637,4.925,,146,148,66.78792200000001,63.681113,[],[],['8486'],1,0
28.9493,-90.0177,63.20887083846944,2.747435897435898,,25,26,4.855028,7.162393,['8456'],[],['8456'],1,0
-3.8544,-153.9783,10.794420216383582,1.627835051546392,,101,106,756.001562,754.50175,[],[],['8441'],1,0
22.616,120.2384,27.702624915675734,3.089502762430939,,3,0,0.0,1.026339,[],[],['8321'],1,0
19.3889,108.104,12.460509346386289,1.817241379310345,,58,52,56.633105,54.972246,[],[],['8486'],1,0
24.5926,121.9059,2.492534623286806,3.731250005960465,,3,4,0.0,2.02221,[],[],['8321'],1,0
35.4642,122.3819,10.900247180238969,1.927777777777778,,144,142,127.749625,127.026352,[],[],['8486'],1,0
35.4094,122.2738,25.938991780216018,2.7533333333333325,,139,133,124.760844,113.79875,[],[],['8486'],1,0
19.421,105.8222,6.207319940276303,1.4605263157894737,,2,0,6.671696,11.119492,['8484'],[],['8484'],1,0
22.1179,116.4784,11.243122942761277,3.123809523809524,,88,91,91.052391,92.157812,[],[],['8486'],1,0
20.1796,109.08,7.703055770070039,2.933333333333333,,33,38,32.523625,38.718902,[],[],['8486'],1,0
-2.2751,-153.3245,3.932442310549658,4.574999999999999,,256,260,661.990625,659.60725,[],[],['8441'],1,0
-41.3384,148.6568,30.01987269350975,2.965811965811966,,24,28,32.050426,31.104555,[],[],['8323'],1,0
26.6458,120.2374,11.085942708079084,2.242857142857143,,6,7,8.624263999999998,8.255057,[],[],['8486'],1,0
10.3891,83.3687,6.090759721726407,1.634615384615385,,301,305,303.663562,307.00365600000003,[],[],['8346'],1,0
33.6135,123.4593,16.313463561922294,2.172916666666666,,163,156,166.067078,159.301375,[],[],['8327'],1,0
21.8517,113.2931,4.890260000355572,2.251724137931034,,5,5,0.0,2.223899,[],[],['8486'],1,0
34.4374,122.5825,48.08824214396674,2.841463414634147,,202,220,181.851469,201.696109,[],[],['8486'],1,0
