MMSI,route_start_time,route_end_time_ppo,initial_distance_km,historical_route_distance_km_ppo,historical_duration_hours_ppo,ppo_distance_km,ppo_steps,ppo_reward,final_distance_km,destination_reached,total_turning_degrees,distance_difference_km,distance_change_percent,absolute_distance_savings_km,route_end_time_baseline,historical_route_distance_km_baseline,historical_duration_hours_baseline,baseline_distance_km,baseline_steps,baseline_final_distance_km,baseline_destination_reached,baseline_turning_degrees,baseline_difference_km,baseline_change_percent,ppo_minus_baseline_km,ppo_vs_baseline_percent
706899810,2024-07-23 02:34:56,2024-07-23 04:30:18,45.29126198998695,45.3126124619201,1.9227777777777777,45.0,45,401.4322198460318,1.3790958563063065,True,500.4961896115046,-0.3126124619200965,-0.6899016519579629,0.3126124619200965,2024-07-23 04:30:18,45.3126124619201,1.9227777777777777,45.0,45,1.1782084403547723,True,0.0,-0.3126124619200965,-0.6899016519579629,0.0,0.0
706899810,2024-09-26 13:35:26,2024-09-26 14:37:29,27.50706104893042,40.33330448946538,1.034166666666667,27.0,27,284.83940729850303,1.0205202217396177,True,3.4887345516102077,-13.333304489465377,-33.057803366812884,13.333304489465377,2024-09-26 14:37:29,40.33330448946538,1.034166666666667,27.0,27,1.0205202217396177,True,0.0,-13.333304489465377,-33.057803366812884,0.0,0.0
706899810,2024-09-28 13:08:50,2024-09-29 05:04:37,31.508128580219683,38.24582673888874,15.929722222222225,31.0,31,304.056236763878,1.717142304280617,True,339.10505273487934,-7.245826738888738,-18.945404915305726,7.245826738888738,2024-09-29 05:04:37,38.24582673888874,15.929722222222225,31.0,31,1.8165065633534576,True,0.0,-7.245826738888738,-18.945404915305726,0.0,0.0
743497398,2024-07-01 15:18:59,2024-07-02 07:38:08,23.707843643624894,40.27534748560579,16.319166666666668,24.0,24,251.46954552912152,1.750610037250608,True,12.522519879276617,-16.275347485605792,-40.41019755676229,16.275347485605792,2024-07-02 07:38:08,40.27534748560579,16.319166666666668,24.0,24,1.750610037250608,True,0.0,-16.275347485605792,-40.41019755676229,0.0,0.0
743497398,2024-07-05 15:34:40,2024-07-06 03:03:53,37.38779504950463,51.277508976297526,11.486944444444443,36.0,36,345.7106644921522,1.7088138245198874,True,388.74106343882295,-15.277508976297526,-29.793781486849117,15.277508976297526,2024-07-06 03:03:53,51.277508976297526,11.486944444444443,36.0,36,1.5741193879390334,True,0.0,-15.277508976297526,-29.793781486849117,0.0,0.0
791860098,2024-07-02 20:54:00,2024-07-02 23:30:30,10.727663805063402,22.919943544634364,2.6083333333333334,61.0,61,109.2852920267304,1.937629046056014,True,2.320219418027932,38.08005645536564,166.14376200887418,-38.08005645536564,2024-07-02 23:30:30,22.919943544634364,2.6083333333333334,61.0,61,1.937629046056014,True,0.0,38.08005645536564,166.14376200887418,0.0,0.0
791860098,2024-07-15 12:09:58,2024-07-15 16:31:28,28.32283067587317,50.59488124550779,4.358333333333333,36.0,36,269.3605848617564,1.763638869134175,True,745.7365409021481,-14.594881245507793,-28.84655697616375,14.594881245507793,2024-07-15 16:31:28,50.59488124550779,4.358333333333333,38.0,38,1.4515718712577643,True,0.0,-12.594881245507793,-24.89358791928396,-2.0,-5.263157894736842
791860098,2024-07-17 21:39:50,2024-07-17 22:37:40,19.652549310872427,38.43851953269248,0.9638888888888888,22.0,22,222.1714041380733,1.296888597349559,True,286.2546626768872,-16.43851953269248,-42.76574574811941,16.43851953269248,2024-07-17 22:37:40,38.43851953269248,0.9638888888888888,22.0,22,1.7254460647864769,True,0.0,-16.43851953269248,-42.76574574811941,0.0,0.0
791860098,2024-07-17 23:40:21,2024-07-18 18:24:07,99.27066419958328,149.6669631771907,18.729444444444443,112.0,112,755.3274102095935,1.9657175573032997,True,1215.954134283001,-37.666963177190695,-25.167186116148283,37.666963177190695,2024-07-18 18:24:07,149.6669631771907,18.729444444444443,113.0,113,1.62606496592948,True,0.0,-36.666963177190695,-24.49903599218532,-1.0,-0.8849557522123894
791860098,2024-08-04 19:19:07,2024-08-05 19:23:42,76.00588324450756,148.61560856672875,24.07638888888889,94.0,94,602.7668027221684,1.3359216096758204,True,39.42171900237531,-54.61560856672875,-36.749577714918296,54.61560856672875,2024-08-05 19:23:42,148.61560856672875,24.07638888888889,94.0,94,1.3359216096758204,True,0.0,-54.61560856672875,-36.749577714918296,0.0,0.0
791860098,2024-08-14 02:26:36,2024-08-14 17:28:22,40.566946791375415,45.423384815616025,15.029444444444444,39.0,39,371.388456206388,1.7323312896962195,True,19.175104980481592,-6.423384815616025,-14.141140827989862,6.423384815616025,2024-08-14 17:28:22,45.423384815616025,15.029444444444444,39.0,39,1.7323312896962195,True,0.0,-6.423384815616025,-14.141140827989862,0.0,0.0
791860098,2024-08-15 20:25:33,2024-08-15 22:16:46,29.208995884423533,57.21501903197981,1.853611111111111,49.0,49,266.5631997496498,1.6852087834214176,True,501.09022526681423,-8.215019031979807,-14.35815135775468,8.215019031979807,2024-08-15 22:16:46,57.21501903197981,1.853611111111111,48.0,48,1.6802284745931984,True,0.0,-9.215019031979809,-16.105944187188257,1.0,2.083333333333333
791860098,2024-09-02 18:43:37,2024-09-03 00:08:06,68.6113611032837,121.33080870084284,5.408055555555555,112.0,112,524.127354448824,1.5911054660181685,True,2.2190326237282534,-9.330808700842836,-7.690386968283695,9.330808700842836,2024-09-03 00:08:06,121.33080870084284,5.408055555555555,112.0,112,1.5911054660181685,True,0.0,-9.330808700842836,-7.690386968283695,0.0,0.0
791860098,2024-09-17 22:27:42,2024-09-18 17:02:05,121.33748911553684,182.60508992673184,18.573055555555555,136.0,136,905.4089758195504,1.9766938412801427,True,1465.5519227891343,-46.60508992673184,-25.522338914775915,46.60508992673184,2024-09-18 17:02:05,182.60508992673184,18.573055555555555,137.0,137,1.5422149560869534,True,0.0,-45.60508992673184,-24.97470905385515,-1.0,-0.7299270072992701
791860098,2024-09-29 00:16:32,2024-09-29 03:38:52,53.53374660096317,99.03958682112024,3.3722222222222222,57.0,57,455.5970899757371,1.8996503494009345,True,31.64057079831417,-42.03958682112024,-42.44725586047707,42.03958682112024,2024-09-29 03:38:52,99.03958682112024,3.3722222222222222,57.0,57,1.8996503494009345,True,0.0,-42.03958682112024,-42.44725586047707,0.0,0.0
