MMSI,segment_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,route_distance_km,direct_distance_km,duration_hours,average_speed_knots,maximum_speed_knots,num_records,moving_records,route_efficiency
260995738,257,2024-07-28 03:28:29,2024-07-28 05:01:21,37.52758833333333,25.313423333333333,37.52038833333334,24.95355333333333,38.393141945590514,31.736385636343154,1.5477777777777777,23.78028455284553,24.700000000000003,494,492,0.8266160055699247
260995738,260,2024-07-30 16:02:16,2024-07-30 16:46:16,37.34633166666666,24.862665,37.32458166666667,25.16636,42.75160953778072,26.84996898363916,0.7333333333333333,19.81645021645021,20.3,231,231,0.6280458039810439
260995738,261,2024-08-01 01:08:01,2024-08-01 02:17:13,37.28970666666667,25.41974,37.312515,24.83126,73.54934513482416,52.05175945225136,1.153333333333333,24.48837837837837,25.0,740,740,0.7077120721718823
260995738,266,2024-08-03 02:13:53,2024-08-03 04:04:13,37.50081333333333,25.883301666666668,37.521065,24.97445,139.22547540259828,80.16399477713622,1.8388888888888888,23.85890243902439,24.9,820,820,0.5757853908943461
260995738,267,2024-08-04 02:09:17,2024-08-04 03:48:23,37.585305,25.353843333333337,37.52021666666667,24.952536666666667,75.5486791620356,35.37717637257356,1.6516666666666666,22.4247005988024,24.8,737,668,0.4682699521019706
260995738,271,2024-08-06 15:58:21,2024-08-06 16:56:52,37.34600666666667,24.874541666666666,37.32430166666666,25.27823666666667,79.95985318847117,35.69117850551512,0.9752777777777778,19.836708860759494,20.200000000000003,158,158,0.4463637323268768
260995738,272,2024-08-08 00:56:05,2024-08-08 02:09:56,37.284571666666665,25.448016666666668,37.320125,24.835335,69.21171077843601,54.19154864682278,1.2308333333333332,24.0276,24.3,250,250,0.7829823600272426
260995738,275,2024-08-13 15:26:05,2024-08-13 16:20:29,37.347321666666666,24.859131666666663,37.323105,25.293796666666665,44.35054757779122,38.429241615754016,0.9066666666666666,23.05550458715597,23.5,436,436,0.8664885489485517
260995738,278,2024-08-15 14:26:22,2024-08-15 15:47:14,37.52723666666667,24.956866666666667,37.51386166666666,25.63126,70.10721509483871,59.47636790442536,1.3477777777777775,24.16835443037975,25.0,158,158,0.8483630083432598
260995738,281,2024-08-17 03:10:49,2024-08-17 04:56:01,37.511295,25.809926666666662,37.52497,24.953198333333333,144.921924846996,75.55927479177159,1.7533333333333334,23.694077134986227,24.4,726,726,0.5213791831121805
260995738,282,2024-08-17 14:23:23,2024-08-17 15:46:10,37.52408,24.957845,37.500506666666666,25.29937333333333,36.1481014896038,30.12361560070008,1.3797222222222223,22.414323607427058,25.1,379,377,0.8333388022981963
260995738,283,2024-08-18 03:35:56,2024-08-18 05:04:17,37.55189,25.331088333333337,37.520485,24.951283333333333,42.34550853908591,33.48899313436163,1.4725,22.153801169590643,24.5,873,855,0.790851126594701
260995738,286,2024-08-19 23:56:17,2024-08-20 02:41:19,36.592555,25.897535,37.121858333333336,24.686411666666668,182.4889432340817,107.7568904333088,2.750555555555556,24.47386018237082,24.9,329,329,0.5904844892169011
261098615,288,2024-07-01 06:02:17,2024-07-01 07:56:44,37.48704,24.951505,36.94078666666667,25.283346666666667,44.759626652833234,29.404401864103104,1.9075,33.49516943042538,42.900000000000006,1467,1387,0.6569402844257602
